Year,StateID,Age,Education,Sex,Income,Race/Ethnicity,Obese,Overweight
2011,IA,Unknown,Unknown,Unknown,Unknown,2 or more races,33.7,29.6
2011,IA,Unknown,Unknown,Unknown,Unknown,Asian,3.0,20.0
2011,IA,Unknown,Unknown,Unknown,Unknown,Hispanic,33.2,38.9
2011,IA,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,27.8,37.1
2011,IA,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,29.2,36.0
2011,IA,Unknown,Unknown,Unknown,Unknown,Unknown,29.0,35.8
2011,ID,18 - 24,Unknown,Unknown,Unknown,Unknown,15.7,22.0
2011,ID,25 - 34,Unknown,Unknown,Unknown,Unknown,27.6,28.1
2011,ID,35 - 44,Unknown,Unknown,Unknown,Unknown,28.0,38.1
2011,ID,45 - 54,Unknown,Unknown,Unknown,Unknown,32.0,38.3
2011,ID,55 - 64,Unknown,Unknown,Unknown,Unknown,33.0,40.6
2011,ID,65 or older,Unknown,Unknown,Unknown,Unknown,24.3,43.3
2011,ID,Unknown,College graduate,Unknown,Unknown,Unknown,21.5,38.6
2011,ID,Unknown,High school graduate,Unknown,Unknown,Unknown,28.2,33.3
2011,ID,Unknown,Less than high school,Unknown,Unknown,Unknown,32.8,31.9
2011,ID,Unknown,Some college or technical school,Unknown,Unknown,Unknown,27.6,35.9
2011,ID,Unknown,Unknown,Female,Unknown,Unknown,27.9,27.6
2011,ID,Unknown,Unknown,Male,Unknown,Unknown,26.2,42.3
2011,ID,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,29.0,31.6
2011,ID,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,29.0,33.4
2011,ID,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,26.5,35.9
2011,ID,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,28.9,34.0
2011,ID,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,22.0,42.6
2011,ID,Unknown,Unknown,Unknown,Data not reported,Unknown,25.8,33.9
2011,ID,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,30.0,32.0
2011,ID,Unknown,Unknown,Unknown,Unknown,2 or more races,34.9,30.8
2011,ID,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,28.6,48.1
2011,ID,Unknown,Unknown,Unknown,Unknown,Hispanic,35.9,31.3
2011,ID,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,25.9,35.9
2011,ID,Unknown,Unknown,Unknown,Unknown,Unknown,27.0,35.2
2011,IL,18 - 24,Unknown,Unknown,Unknown,Unknown,11.8,25.4
2011,IL,25 - 34,Unknown,Unknown,Unknown,Unknown,24.3,37.3
2011,IL,35 - 44,Unknown,Unknown,Unknown,Unknown,28.3,39.2
2011,IL,45 - 54,Unknown,Unknown,Unknown,Unknown,32.8,39.2
2011,IL,55 - 64,Unknown,Unknown,Unknown,Unknown,33.1,38.5
2011,IL,65 or older,Unknown,Unknown,Unknown,Unknown,29.1,39.2
2011,IL,Unknown,College graduate,Unknown,Unknown,Unknown,23.4,36.9
2011,IL,Unknown,High school graduate,Unknown,Unknown,Unknown,29.0,35.2
2011,IL,Unknown,Less than high school,Unknown,Unknown,Unknown,29.0,43.0
2011,IL,Unknown,Some college or technical school,Unknown,Unknown,Unknown,28.0,35.9
2011,IL,Unknown,Unknown,Female,Unknown,Unknown,26.5,29.2
2011,IL,Unknown,Unknown,Male,Unknown,Unknown,27.7,44.8
2011,IL,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,31.4,40.7
2011,IL,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,26.9,37.7
2011,IL,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,27.7,36.9
2011,IL,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,28.1,37.3
2011,IL,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,24.7,36.2
2011,IL,Unknown,Unknown,Unknown,Data not reported,Unknown,19.3,27.8
2011,IL,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,29.1,36.1
2011,IL,Unknown,Unknown,Unknown,Unknown,2 or more races,33.4,37.4
2011,IL,Unknown,Unknown,Unknown,Unknown,Asian,4.6,35.6
2011,IL,Unknown,Unknown,Unknown,Unknown,Hispanic,25.2,41.6
2011,IL,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,39.2,35.3
2011,IL,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,26.0,36.2
2011,IL,Unknown,Unknown,Unknown,Unknown,Unknown,27.1,36.9
2011,IN,18 - 24,Unknown,Unknown,Unknown,Unknown,19.6,26.3
2011,IN,25 - 34,Unknown,Unknown,Unknown,Unknown,30.9,30.2
2011,IN,35 - 44,Unknown,Unknown,Unknown,Unknown,33.2,35.1
2011,IN,45 - 54,Unknown,Unknown,Unknown,Unknown,35.8,35.5
2011,IN,55 - 64,Unknown,Unknown,Unknown,Unknown,36.7,38.8
2011,IN,65 or older,Unknown,Unknown,Unknown,Unknown,26.6,41.0
2011,IN,Unknown,College graduate,Unknown,Unknown,Unknown,23.5,38.9
2011,IN,Unknown,High school graduate,Unknown,Unknown,Unknown,32.3,35.3
2011,IN,Unknown,Less than high school,Unknown,Unknown,Unknown,36.2,24.7
2011,IN,Unknown,Some college or technical school,Unknown,Unknown,Unknown,31.8,35.9
2011,IN,Unknown,Unknown,Female,Unknown,Unknown,30.8,29.7
2011,IN,Unknown,Unknown,Male,Unknown,Unknown,30.9,39.7
2011,IN,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,35.3,31.8
2011,IN,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,32.0,36.4
2011,IN,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,30.3,35.7
2011,IN,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,32.0,37.3
2011,IN,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,26.4,40.5
2011,IN,Unknown,Unknown,Unknown,Data not reported,Unknown,27.5,30.0
2011,IN,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,35.0,29.4
2011,IN,Unknown,Unknown,Unknown,Unknown,2 or more races,45.4,34.0
2011,IN,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,37.9,30.9
2011,IN,Unknown,Unknown,Unknown,Unknown,Hispanic,34.7,39.1
2011,IN,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,42.2,31.3
2011,IN,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,29.5,34.9
2011,IN,Unknown,Unknown,Unknown,Unknown,Unknown,30.8,34.8
2011,KS,18 - 24,Unknown,Unknown,Unknown,Unknown,16.1,26.0
2011,KS,25 - 34,Unknown,Unknown,Unknown,Unknown,28.8,33.0
2011,KS,35 - 44,Unknown,Unknown,Unknown,Unknown,32.9,35.3
2011,KS,45 - 54,Unknown,Unknown,Unknown,Unknown,34.8,35.8
2011,KS,55 - 64,Unknown,Unknown,Unknown,Unknown,36.0,38.4
2011,KS,65 or older,Unknown,Unknown,Unknown,Unknown,26.3,38.6
2011,KS,Unknown,College graduate,Unknown,Unknown,Unknown,24.9,38.2
2011,KS,Unknown,High school graduate,Unknown,Unknown,Unknown,31.5,33.9
2011,KS,Unknown,Less than high school,Unknown,Unknown,Unknown,30.6,33.3
2011,KS,Unknown,Some college or technical school,Unknown,Unknown,Unknown,31.3,33.5
2011,KS,Unknown,Unknown,Female,Unknown,Unknown,29.1,28.5
2011,KS,Unknown,Unknown,Male,Unknown,Unknown,30.0,40.9
2011,KS,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,31.8,30.9
2011,KS,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,30.9,35.0
2011,KS,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,32.7,36.5
2011,KS,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,31.0,37.6
2011,KS,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,25.6,38.9
2011,KS,Unknown,Unknown,Unknown,Data not reported,Unknown,24.4,32.6
2011,KS,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,35.8,26.3
2011,KS,Unknown,Unknown,Unknown,Unknown,2 or more races,33.5,33.0
2011,KS,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,32.8,41.7
2011,KS,Unknown,Unknown,Unknown,Unknown,Asian,8.9,30.0
2011,KS,Unknown,Unknown,Unknown,Unknown,Hispanic,30.5,35.5
2011,KS,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,40.9,30.3
2011,KS,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,29.1,35.1
2011,KS,Unknown,Unknown,Unknown,Unknown,Other,32.6,41.8
2011,KS,Unknown,Unknown,Unknown,Unknown,Unknown,29.6,34.8
2011,KY,18 - 24,Unknown,Unknown,Unknown,Unknown,21.2,30.0
2011,KY,25 - 34,Unknown,Unknown,Unknown,Unknown,28.7,30.5
2011,KY,35 - 44,Unknown,Unknown,Unknown,Unknown,33.7,38.7
2011,KY,45 - 54,Unknown,Unknown,Unknown,Unknown,34.8,37.5
2011,KY,55 - 64,Unknown,Unknown,Unknown,Unknown,36.4,37.8
2011,KY,65 or older,Unknown,Unknown,Unknown,Unknown,25.1,40.4
2011,KY,Unknown,College graduate,Unknown,Unknown,Unknown,24.4,38.8
2011,KY,Unknown,High school graduate,Unknown,Unknown,Unknown,31.4,36.7
2011,KY,Unknown,Less than high school,Unknown,Unknown,Unknown,34.0,34.7
2011,KY,Unknown,Some college or technical school,Unknown,Unknown,Unknown,30.6,34.5
2011,KY,Unknown,Unknown,Female,Unknown,Unknown,31.1,29.2
2011,KY,Unknown,Unknown,Male,Unknown,Unknown,29.6,42.9
2011,KY,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,35.6,33.4
2011,KY,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,30.0,39.1
2011,KY,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,33.7,35.3
2011,KY,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,34.4,32.3
2011,KY,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,23.4,45.2
2011,KY,Unknown,Unknown,Unknown,Data not reported,Unknown,26.6,35.4
2011,KY,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,36.6,30.4
2011,KY,Unknown,Unknown,Unknown,Unknown,2 or more races,45.2,29.9
2011,KY,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,25.9,25.2
2011,KY,Unknown,Unknown,Unknown,Unknown,Hispanic,22.2,37.1
2011,KY,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,43.2,32.8
2011,KY,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,29.5,36.6
2011,KY,Unknown,Unknown,Unknown,Unknown,Other,47.1,34.3
2011,KY,Unknown,Unknown,Unknown,Unknown,Unknown,30.4,36.1
2011,LA,18 - 24,Unknown,Unknown,Unknown,Unknown,17.0,24.8
2011,LA,25 - 34,Unknown,Unknown,Unknown,Unknown,32.7,33.7
2011,LA,35 - 44,Unknown,Unknown,Unknown,Unknown,38.5,35.8
2011,LA,45 - 54,Unknown,Unknown,Unknown,Unknown,39.7,33.6
2011,LA,55 - 64,Unknown,Unknown,Unknown,Unknown,41.0,35.9
2011,LA,65 or older,Unknown,Unknown,Unknown,Unknown,28.7,39.3
2011,LA,Unknown,College graduate,Unknown,Unknown,Unknown,26.6,36.9
2011,LA,Unknown,High school graduate,Unknown,Unknown,Unknown,33.6,34.3
2011,LA,Unknown,Less than high school,Unknown,Unknown,Unknown,36.3,32.1
2011,LA,Unknown,Some college or technical school,Unknown,Unknown,Unknown,35.8,33.5
2011,LA,Unknown,Unknown,Female,Unknown,Unknown,33.8,29.6
2011,LA,Unknown,Unknown,Male,Unknown,Unknown,33.0,38.8
2011,LA,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,36.7,32.8
2011,LA,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,36.8,37.1
2011,LA,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,36.3,35.8
2011,LA,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,36.8,35.0
2011,LA,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,29.9,38.3
2011,LA,Unknown,Unknown,Unknown,Data not reported,Unknown,26.1,32.1
2011,LA,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,35.4,28.4
2011,LA,Unknown,Unknown,Unknown,Unknown,2 or more races,23.0,50.5
2011,LA,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,39.6,24.6
2011,LA,Unknown,Unknown,Unknown,Unknown,Hispanic,37.4,34.7
2011,LA,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,39.4,34.9
2011,LA,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,31.0,33.6
2011,LA,Unknown,Unknown,Unknown,Unknown,Other,25.1,39.9
2011,LA,Unknown,Unknown,Unknown,Unknown,Unknown,33.4,34.1
2011,MA,18 - 24,Unknown,Unknown,Unknown,Unknown,13.0,24.9
2011,MA,25 - 34,Unknown,Unknown,Unknown,Unknown,18.6,35.5
2011,MA,35 - 44,Unknown,Unknown,Unknown,Unknown,25.0,36.9
2011,MA,45 - 54,Unknown,Unknown,Unknown,Unknown,26.1,39.2
2011,MA,55 - 64,Unknown,Unknown,Unknown,Unknown,28.0,39.1
2011,MA,65 or older,Unknown,Unknown,Unknown,Unknown,22.8,40.1
2011,MA,Unknown,College graduate,Unknown,Unknown,Unknown,17.3,37.0
2011,MA,Unknown,High school graduate,Unknown,Unknown,Unknown,25.2,37.4
2011,MA,Unknown,Less than high school,Unknown,Unknown,Unknown,31.1,31.7
2011,MA,Unknown,Some college or technical school,Unknown,Unknown,Unknown,24.1,37.1
2011,MA,Unknown,Unknown,Female,Unknown,Unknown,21.4,29.1
2011,MA,Unknown,Unknown,Male,Unknown,Unknown,24.1,44.1
2011,MA,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,26.1,32.8
2011,MA,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,22.9,35.0
2011,MA,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,25.4,36.7
2011,MA,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,24.6,39.4
2011,MA,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,19.3,39.6
2011,MA,Unknown,Unknown,Unknown,Data not reported,Unknown,19.7,34.4
2011,MA,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,29.4,31.5
2011,MA,Unknown,Unknown,Unknown,Unknown,2 or more races,26.0,36.8
2011,MA,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,42.4,34.0
2011,MA,Unknown,Unknown,Unknown,Unknown,Asian,4.8,32.4
2011,MA,Unknown,Unknown,Unknown,Unknown,Hispanic,30.9,34.6
2011,MA,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,31.8,37.5
2011,MA,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,22.1,37.0
2011,MA,Unknown,Unknown,Unknown,Unknown,Other,26.6,40.6
2011,MA,Unknown,Unknown,Unknown,Unknown,Unknown,22.7,36.6
2011,MD,18 - 24,Unknown,Unknown,Unknown,Unknown,16.9,31.1
2011,MD,25 - 34,Unknown,Unknown,Unknown,Unknown,26.4,33.3
2011,MD,35 - 44,Unknown,Unknown,Unknown,Unknown,32.0,35.9
2011,MD,45 - 54,Unknown,Unknown,Unknown,Unknown,31.9,37.4
2011,MD,55 - 64,Unknown,Unknown,Unknown,Unknown,32.8,40.3
2011,MD,65 or older,Unknown,Unknown,Unknown,Unknown,26.1,36.8
2011,MD,Unknown,College graduate,Unknown,Unknown,Unknown,21.3,39.0
2011,MD,Unknown,High school graduate,Unknown,Unknown,Unknown,32.6,35.2
2011,MD,Unknown,Less than high school,Unknown,Unknown,Unknown,35.2,31.2
2011,MD,Unknown,Some college or technical school,Unknown,Unknown,Unknown,29.3,35.8
2011,MD,Unknown,Unknown,Female,Unknown,Unknown,27.9,29.9
2011,MD,Unknown,Unknown,Male,Unknown,Unknown,28.7,42.5
2011,MD,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,31.0,32.3
2011,MD,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,31.2,31.0
2011,MD,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,36.8,34.9
2011,MD,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,29.6,42.0
2011,MD,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,24.4,38.9
2011,MD,Unknown,Unknown,Unknown,Data not reported,Unknown,23.4,34.4
2011,MD,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,35.0,27.3
2011,MD,Unknown,Unknown,Unknown,Unknown,2 or more races,27.5,37.7
2011,MD,Unknown,Unknown,Unknown,Unknown,Asian,8.8,29.4
2011,MD,Unknown,Unknown,Unknown,Unknown,Hispanic,21.2,39.1
2011,MD,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,37.8,35.4
2011,MD,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,25.9,36.3
2011,MD,Unknown,Unknown,Unknown,Unknown,Other,24.2,36.6
2011,MD,Unknown,Unknown,Unknown,Unknown,Unknown,28.3,36.1
2011,ME,18 - 24,Unknown,Unknown,Unknown,Unknown,14.8,27.5
2011,ME,25 - 34,Unknown,Unknown,Unknown,Unknown,28.8,34.6
2011,ME,35 - 44,Unknown,Unknown,Unknown,Unknown,28.9,38.3
2011,ME,45 - 54,Unknown,Unknown,Unknown,Unknown,32.4,37.2
2011,ME,55 - 64,Unknown,Unknown,Unknown,Unknown,32.7,40.5
2011,ME,65 or older,Unknown,Unknown,Unknown,Unknown,24.5,40.5
2011,ME,Unknown,College graduate,Unknown,Unknown,Unknown,20.2,37.8
2011,ME,Unknown,High school graduate,Unknown,Unknown,Unknown,31.4,37.2
2011,ME,Unknown,Less than high school,Unknown,Unknown,Unknown,32.2,34.8
2011,ME,Unknown,Some college or technical school,Unknown,Unknown,Unknown,28.4,37.7
2011,ME,Unknown,Unknown,Female,Unknown,Unknown,27.6,30.5
2011,ME,Unknown,Unknown,Male,Unknown,Unknown,28.1,44.0
2011,ME,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,33.7,35.2
2011,ME,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,30.0,37.8
2011,ME,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,27.8,38.3
2011,ME,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,25.8,41.4
2011,ME,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,22.5,40.1
2011,ME,Unknown,Unknown,Unknown,Data not reported,Unknown,24.3,32.6
2011,ME,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,31.7,32.6
2011,ME,Unknown,Unknown,Unknown,Unknown,2 or more races,29.9,41.0
2011,ME,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,29.0,32.7
2011,ME,Unknown,Unknown,Unknown,Unknown,Hispanic,30.3,33.2
2011,ME,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,15.0,38.3
2011,ME,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,27.9,37.4
2011,ME,Unknown,Unknown,Unknown,Unknown,Unknown,27.8,37.2
2011,MI,18 - 24,Unknown,Unknown,Unknown,Unknown,17.3,24.7
2011,MI,25 - 34,Unknown,Unknown,Unknown,Unknown,31.3,31.4
2011,MI,35 - 44,Unknown,Unknown,Unknown,Unknown,33.3,34.3
2011,MI,45 - 54,Unknown,Unknown,Unknown,Unknown,34.7,35.6
2011,MI,55 - 64,Unknown,Unknown,Unknown,Unknown,38.0,35.0
2011,MI,65 or older,Unknown,Unknown,Unknown,Unknown,29.5,40.8
2011,MI,Unknown,College graduate,Unknown,Unknown,Unknown,26.6,36.0
2011,MI,Unknown,High school graduate,Unknown,Unknown,Unknown,32.1,36.2
2011,MI,Unknown,Less than high school,Unknown,Unknown,Unknown,33.8,30.4
2011,MI,Unknown,Some college or technical school,Unknown,Unknown,Unknown,32.8,32.5
2011,MI,Unknown,Unknown,Female,Unknown,Unknown,30.7,30.3
2011,MI,Unknown,Unknown,Male,Unknown,Unknown,31.9,38.0
2011,MI,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,35.4,32.7
2011,MI,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,30.5,37.4
2011,MI,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,28.6,37.6
2011,MI,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,32.6,37.6
2011,MI,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,28.2,34.8
2011,MI,Unknown,Unknown,Unknown,Data not reported,Unknown,28.4,30.8
2011,MI,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,37.0,26.9
2011,MI,Unknown,Unknown,Unknown,Unknown,2 or more races,35.3,33.4
2011,MI,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,38.6,37.1
2011,MI,Unknown,Unknown,Unknown,Unknown,Asian,6.9,27.2
2011,MI,Unknown,Unknown,Unknown,Unknown,Hispanic,36.7,31.3
2011,MI,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,41.0,31.0
2011,MI,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,29.7,35.0
2011,MI,Unknown,Unknown,Unknown,Unknown,Unknown,31.3,34.2
2011,MN,18 - 24,Unknown,Unknown,Unknown,Unknown,14.7,24.9
2011,MN,25 - 34,Unknown,Unknown,Unknown,Unknown,24.5,34.7
2011,MN,35 - 44,Unknown,Unknown,Unknown,Unknown,28.6,37.4
2011,MN,45 - 54,Unknown,Unknown,Unknown,Unknown,27.9,39.1
2011,MN,55 - 64,Unknown,Unknown,Unknown,Unknown,32.2,39.3
2011,MN,65 or older,Unknown,Unknown,Unknown,Unknown,23.7,41.9
2011,MN,Unknown,College graduate,Unknown,Unknown,Unknown,20.1,38.8
2011,MN,Unknown,High school graduate,Unknown,Unknown,Unknown,28.9,36.3
2011,MN,Unknown,Less than high school,Unknown,Unknown,Unknown,28.2,32.7
2011,MN,Unknown,Some college or technical school,Unknown,Unknown,Unknown,27.2,36.4
2011,MN,Unknown,Unknown,Female,Unknown,Unknown,22.9,30.4
2011,MN,Unknown,Unknown,Male,Unknown,Unknown,28.4,42.8
2011,MN,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,28.7,34.8
2011,MN,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,27.4,35.0
2011,MN,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,29.3,38.6
2011,MN,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,28.9,38.4
2011,MN,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,22.0,39.3
2011,MN,Unknown,Unknown,Unknown,Data not reported,Unknown,23.0,33.7
2011,MN,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,23.3,30.6
2011,MN,Unknown,Unknown,Unknown,Unknown,2 or more races,31.0,35.4
2011,MN,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,38.3,34.2
2011,MN,Unknown,Unknown,Unknown,Unknown,Asian,9.1,29.0
2011,MN,Unknown,Unknown,Unknown,Unknown,Hispanic,31.6,38.3
2011,MN,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,28.1,39.2
2011,MN,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,25.9,36.9
2011,MN,Unknown,Unknown,Unknown,Unknown,Other,32.7,21.3
2011,MN,Unknown,Unknown,Unknown,Unknown,Unknown,25.7,36.8
2011,MO,18 - 24,Unknown,Unknown,Unknown,Unknown,18.5,23.6
2011,MO,25 - 34,Unknown,Unknown,Unknown,Unknown,26.1,31.9
2011,MO,35 - 44,Unknown,Unknown,Unknown,Unknown,33.2,39.1
2011,MO,45 - 54,Unknown,Unknown,Unknown,Unknown,37.7,33.1
2011,MO,55 - 64,Unknown,Unknown,Unknown,Unknown,37.4,36.9
2011,MO,65 or older,Unknown,Unknown,Unknown,Unknown,26.2,39.8
2011,MO,Unknown,College graduate,Unknown,Unknown,Unknown,26.4,36.5
2011,MO,Unknown,High school graduate,Unknown,Unknown,Unknown,30.3,33.4
2011,MO,Unknown,Less than high school,Unknown,Unknown,Unknown,33.8,32.6
2011,MO,Unknown,Some college or technical school,Unknown,Unknown,Unknown,31.5,35.4
2011,MO,Unknown,Unknown,Female,Unknown,Unknown,30.7,29.8
2011,MO,Unknown,Unknown,Male,Unknown,Unknown,29.8,39.4
2011,MO,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,34.2,33.5
2011,MO,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,31.5,33.3
2011,MO,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,30.0,40.3
2011,MO,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,30.7,35.2
2011,MO,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,27.6,39.1
2011,MO,Unknown,Unknown,Unknown,Data not reported,Unknown,27.0,27.8
2011,MO,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,31.8,29.7
2011,MO,Unknown,Unknown,Unknown,Unknown,2 or more races,32.2,31.8
2011,MO,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,37.0,26.6
2011,MO,Unknown,Unknown,Unknown,Unknown,Hispanic,27.8,36.0
2011,MO,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,39.5,34.8
2011,MO,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,29.4,34.6
2011,MO,Unknown,Unknown,Unknown,Unknown,Unknown,30.3,34.6
2011,MS,18 - 24,Unknown,Unknown,Unknown,Unknown,25.9,27.1
2011,MS,25 - 34,Unknown,Unknown,Unknown,Unknown,35.7,31.6
2011,MS,35 - 44,Unknown,Unknown,Unknown,Unknown,39.9,34.4
2011,MS,45 - 54,Unknown,Unknown,Unknown,Unknown,40.8,33.2
2011,MS,55 - 64,Unknown,Unknown,Unknown,Unknown,37.5,36.8
2011,MS,65 or older,Unknown,Unknown,Unknown,Unknown,27.9,39.3
2011,MS,Unknown,College graduate,Unknown,Unknown,Unknown,31.2,37.4
2011,MS,Unknown,High school graduate,Unknown,Unknown,Unknown,34.7,34.7
2011,MS,Unknown,Less than high school,Unknown,Unknown,Unknown,35.4,30.2
2011,MS,Unknown,Some college or technical school,Unknown,Unknown,Unknown,36.9,33.9
2011,MS,Unknown,Unknown,Female,Unknown,Unknown,37.3,29.0
2011,MS,Unknown,Unknown,Male,Unknown,Unknown,32.4,39.2
2011,MS,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,39.9,30.2
2011,MS,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,39.2,32.9
2011,MS,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,33.0,38.6
2011,MS,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,34.6,40.4
2011,MS,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,29.0,39.4
2011,MS,Unknown,Unknown,Unknown,Data not reported,Unknown,29.2,31.9
2011,MS,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,37.6,29.1
2011,MS,Unknown,Unknown,Unknown,Unknown,Hispanic,26.8,30.9
2011,MS,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,42.9,31.1
2011,MS,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,30.7,35.7
